price,rooms,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
1050,4,1,0,100,2,1,10.5
1500,3,1,0,80,2,1,18.75
1104,2,1,0,57,2,1,19.3684
1195,3,1,0,80,2,2,14.9375
1470,1,1,0,89,2,4,16.5169
1200,2,1,0,72,2,1,16.6667
1100,1,1,0,57,2,2,19.2982
1032,3,1,0,65,2,2,15.8769
876,1,1,0,46,2,9,19.0435
1021,1,1,0,50,2,9,20.42
1025,0,1,0,49,2,9,20.9184
600,1,0,0,41,2,8,14.6341
4000,4,1,1,296,2,0,13.5135
1750,4,1,1,150,2,1,11.6667
900,3,0,1,68,2,5,13.2353
1000,4,0,0,80,2,7,12.5
750,2,0,0,47,2,0,15.9574
1700,2,0,0,120,0,2,14.1667
750,3,0,0,65,2,3,11.5385
825,3,1,0,70,2,2,11.7857
1080,1,0,0,75,2,0,14.4
1000,3,0,0,120,2,2,8.33333
775,3,1,1,62,2,3,12.5
1500,3,0,0,118,2,1,12.7119
875,3,1,0,80,2,1,10.9375
650,3,0,0,46,2,2,14.1304
721,3,0,0,60,2,8,12.0167
650,1,1,1,48,2,1,13.5417
700,1,0,0,55,2,0,12.7273
1100,3,1,0,82,2,9,13.4146
3900,3,0,0,160,2,9,24.375
990,3,1,0,90,2,7,11.0
1260,3,1,0,118,2,1,10.678
1700,3,1,0,134,2,1,12.6866
2000,2,1,0,90,2,1,22.2222
1100,2,0,0,64,2,8,17.1875
1100,2,1,0,80,2,0,13.75
1195,2,1,1,70,1,1,17.0714
12000,3,1,1,271,1,7,44.2804
900,2,1,0,50,2,9,18.0
630,1,0,0,43,2,8,14.6512
9000,4,1,1,256,1,7,35.1562
750,0,0,0,58,2,5,12.931
875,3,1,0,62,2,1,14.1129
1100,3,0,0,102,2,6,10.7843
780,2,0,0,57,2,9,13.6842
1434,2,1,0,60,2,1,23.9
1434,2,1,0,60,2,1,23.9
1695,2,1,0,65,2,1,26.0769
2750,3,1,0,200,2,1,13.75
1095,0,1,0,60,2,1,18.25
795,1,0,0,40,2,1,19.875
1261,2,1,0,65,2,1,19.4
1228,2,1,0,63,2,1,19.4921
1300,1,1,0,60,2,1,21.6667
1315,2,1,0,65,2,1,20.2308
1278,2,1,0,63,2,1,20.2857
1195,2,0,0,55,2,1,21.7273
1246,1,1,0,51,2,1,24.4314
1095,2,0,0,60,2,7,18.25
995,2,0,0,75,2,0,13.2667
1251,2,1,0,60,2,1,20.85
1050,2,1,1,60,2,8,17.5
1246,2,1,0,63,2,1,19.7778
850,2,1,0,60,2,5,14.1667
900,3,1,1,70,2,2,12.8571
590,1,1,0,41,2,9,14.3902
600,1,1,1,70,2,1,8.57143
825,3,1,0,70,2,2,11.7857
850,3,1,0,75,2,2,11.3333
650,1,1,0,42,2,0,15.4762
847,2,1,0,70,2,1,12.1
1045,1,1,0,65,2,0,16.0769
1950,3,1,1,130,2,1,15.0
870,2,1,1,62,2,1,14.0323
925,3,1,0,83,2,1,11.1446
1700,2,1,0,70,2,1,24.2857
1350,3,1,1,112,2,1,12.0536
1590,1,1,0,60,2,4,26.5
1250,3,1,0,115,2,1,10.8696
1550,3,1,0,113,2,7,13.7168
900,1,1,1,80,2,0,11.25
660,0,0,0,47,2,6,14.0426
950,2,1,0,70,2,9,13.5714
950,1,0,0,55,2,9,17.2727
850,3,1,0,60,2,9,14.1667
750,3,0,1,62,2,0,12.0968
900,2,0,0,60,2,4,15.0
1090,4,1,0,67,2,1,16.2687
1400,3,1,0,113,2,1,12.3894
1250,2,0,0,58,1,0,21.5517
840,1,0,0,50,0,0,16.8
690,2,0,0,34,2,0,20.2941
1028,3,1,0,69,2,9,14.8986
1550,2,1,0,80,1,0,19.375
995,2,1,0,62,2,0,16.0484
2200,3,1,1,120,2,1,18.3333
1100,1,1,0,85,2,1,12.9412
1150,4,1,0,118,2,1,9.74576
830,3,1,0,70,2,1,11.8571
1450,5,1,0,130,2,1,11.1538
885,4,1,1,88,2,1,10.0568
1170,4,1,1,86,2,1,13.6047
1100,1,1,0,50,2,1,22.0
1900,2,1,1,140,2,1,13.5714
950,2,1,0,64,2,9,14.8438
1950,3,1,0,100,2,9,19.5
695,1,0,0,50,2,0,13.9
1500,3,1,0,108,2,1,13.8889
850,3,0,0,70,2,1,12.1429
750,1,0,0,70,2,9,10.7143
850,1,1,0,25,0,0,34.0
1250,4,1,0,111,2,9,11.2613
900,3,1,0,75,2,4,12.0
775,3,1,0,70,2,1,11.0714
1300,2,1,0,92,2,1,14.1304
725,2,0,0,87,2,0,8.33333
950,1,1,0,50,3,0,19.0
1800,2,1,0,97,2,1,18.5567
1049,2,1,0,71,2,1,14.7746
830,2,1,0,55,0,9,15.0909
1125,3,1,0,75,2,9,15.0
1400,2,1,0,130,2,1,10.7692
1100,2,1,0,85,2,1,12.9412
925,3,1,0,70,2,4,13.2143
1500,4,1,0,110,2,9,13.6364
2300,3,1,0,195,2,9,11.7949
690,0,0,0,45,2,0,15.3333
950,3,1,0,95,2,2,10.0
850,2,1,0,65,2,9,13.0769
2100,4,1,0,160,2,1,13.125
1800,3,1,1,80,2,9,22.5
640,1,1,0,23,2,8,27.8261
3300,3,1,0,140,2,1,23.5714
1950,2,1,0,60,2,1,32.5
1425,4,1,0,113,2,8,12.6106
1000,2,1,0,75,2,1,13.3333
1450,2,1,0,117,2,1,12.3932
1100,4,1,0,90,2,2,12.2222
995,1,1,0,65,2,0,15.3077
1250,3,1,0,64,2,1,19.5312
1272,1,1,0,67,2,1,18.9851
1100,2,1,1,65,2,2,16.9231
4290,2,0,0,95,0,1,45.1579
5900,5,1,0,390,2,9,15.1282
850,1,1,0,40,2,0,21.25
1470,4,1,0,126,2,9,11.6667
1600,2,1,0,70,0,1,22.8571
895,3,1,0,75,2,1,11.9333
800,1,1,0,60,2,7,13.3333
1000,3,1,0,71,2,8,14.0845
1300,1,0,1,60,1,0,21.6667
910,3,1,1,74,2,7,12.2973
1300,2,1,0,79,2,0,16.4557
1400,2,1,0,60,0,0,23.3333
725,1,1,0,31,2,0,23.3871
770,2,0,0,50,2,8,15.4
790,2,0,1,77,2,0,10.2597
598,1,0,0,31,2,0,19.2903
875,3,0,0,80,2,3,10.9375
821,3,1,0,60,2,6,13.6833
1300,2,1,0,95,2,0,13.6842
995,1,1,0,55,2,7,18.0909
995,2,1,0,70,2,1,14.2143
1195,1,1,1,68,2,1,17.5735
945,1,1,1,52,1,8,18.1731
1100,2,1,0,80,2,1,13.75
2000,3,0,0,164,2,1,12.1951
1050,3,1,1,80,2,8,13.125
1400,2,0,0,105,2,1,13.3333
1100,3,1,0,95,2,6,11.5789
825,3,1,0,60,2,6,13.75
2800,1,1,1,50,1,0,56.0
730,2,0,0,65,2,0,11.2308
850,2,1,0,54,2,1,15.7407
990,2,1,1,84,2,8,11.7857
850,4,1,0,90,2,1,9.44444
899,1,1,0,65,2,9,13.8308
1500,3,1,0,90,2,4,16.6667
1250,3,1,0,90,2,4,13.8889
2500,5,1,0,182,2,9,13.7363
900,2,1,0,60,2,9,15.0
1200,4,1,1,120,0,1,10.0
650,2,0,0,53,2,7,12.2642
1560,3,1,0,77,2,7,20.2597
780,3,1,0,72,2,7,10.8333
900,3,1,1,78,2,4,11.5385
1150,3,1,0,85,2,1,13.5294
995,2,1,0,65,2,7,15.3077
990,3,1,0,76,2,2,13.0263
740,1,0,0,38,2,0,19.4737
990,0,0,1,85,3,2,11.6471
950,1,0,0,51,0,2,18.6275
1490,2,1,0,75,2,1,19.8667
1195,2,1,0,60,2,8,19.9167
1195,2,1,0,72,2,8,16.5972
1300,4,1,0,81,2,4,16.0494
2000,2,0,0,60,0,2,33.3333
770,1,0,0,58,2,8,13.2759
850,3,1,1,56,2,6,15.1786
990,3,1,0,100,2,9,9.9
850,2,0,0,36,1,1,23.6111
775,1,1,0,45,2,0,17.2222
1150,4,1,0,110,2,1,10.4545
1200,1,1,0,51,0,1,23.5294
1100,4,1,0,120,2,1,9.16667
900,4,0,1,82,2,0,10.9756
680,1,0,0,58,2,1,11.7241
1350,3,1,1,87,1,9,15.5172
1050,1,1,0,54,2,1,19.4444
1150,3,1,0,107,2,0,10.7477
610,1,0,0,26,2,7,23.4615
1425,2,1,0,81,2,2,17.5926
950,4,1,0,78,2,2,12.1795
850,1,1,1,40,1,4,21.25
1100,4,1,0,78,2,1,14.1026
1800,3,1,1,104,2,1,17.3077
870,1,0,1,26,1,8,33.4615
1595,2,1,0,70,1,1,22.7857
2250,4,1,0,260,2,2,8.65385
750,2,0,0,34,2,0,22.0588
784,3,0,0,65,2,2,12.0615
1000,4,1,0,90,2,1,11.1111
850,3,1,0,64,2,1,13.2812
600,1,0,0,40,2,0,15.0
650,0,1,0,25,0,1,26.0
800,3,0,0,66,2,7,12.1212
5500,5,1,1,429,1,4,12.8205
1500,3,1,0,100,2,7,15.0
550,0,1,0,28,2,2,19.6429
650,1,0,0,30,2,2,21.6667
1150,3,1,0,82,2,1,14.0244
950,2,1,0,65,1,0,14.6154
700,1,0,0,45,0,0,15.5556
490,0,1,0,28,3,8,17.5
1500,4,1,1,91,1,1,16.4835
950,2,0,1,67,2,0,14.1791
750,2,1,1,46,2,1,16.3043
2600,4,1,1,280,2,1,9.28571
770,1,1,0,30,1,8,25.6667
1800,3,1,0,80,1,9,22.5
550,0,1,0,29,2,9,18.9655
800,3,1,0,67,2,9,11.9403
850,2,0,0,69,2,0,12.3188
1000,1,0,0,55,0,0,18.1818
720,3,1,0,60,2,5,12.0
690,1,1,0,28,1,4,24.6429
1100,2,1,0,65,2,1,16.9231
800,2,1,0,42,2,1,19.0476
800,1,1,0,39,2,1,20.5128
850,1,1,0,40,2,1,21.25
1100,3,1,0,83,2,9,13.253
650,1,1,0,22,0,1,29.5455
1050,4,1,0,75,2,7,14.0
875,1,1,1,54,0,9,16.2037
1500,3,1,1,80,2,9,18.75
1000,3,1,1,75,2,9,13.3333
890,4,0,0,98,2,1,9.08163
1200,3,1,1,69,2,7,17.3913
700,3,0,0,65,2,0,10.7692
650,2,0,0,49,2,8,13.2653
825,0,1,0,33,3,9,25.0
1095,2,0,0,55,2,0,19.9091
1250,2,1,0,75,2,9,16.6667
2900,3,1,0,159,2,9,18.239
1000,3,1,0,75,2,2,13.3333
1300,1,1,1,90,2,9,14.4444
1700,2,1,0,100,2,1,17.0
1790,3,1,1,110,2,9,16.2727
750,2,1,1,55,2,2,13.6364
1900,2,1,1,76,2,1,25.0
1500,3,1,1,105,2,7,14.2857
1050,2,1,0,62,0,1,16.9355
1450,2,1,0,85,2,1,17.0588
5000,5,1,0,200,2,9,25.0
750,2,0,0,73,2,3,10.274
1068,4,1,0,114,2,2,9.36842
900,2,1,0,80,2,4,11.25
930,1,1,0,50,2,1,18.6
834,2,0,0,78,2,0,10.6923
900,1,1,0,55,2,9,16.3636
825,3,1,0,71,2,1,11.6197
1140,2,0,0,116,0,0,9.82759
950,1,1,0,48,2,0,19.7917
1200,3,1,0,85,2,1,14.1176
1200,3,1,0,85,2,1,14.1176
900,4,1,0,82,2,9,10.9756
780,2,1,0,60,2,9,13.0
1900,4,1,0,130,2,9,14.6154
2000,2,1,1,80,1,1,25.0
2650,4,1,0,182,2,1,14.5604
900,2,1,0,70,2,0,12.8571
1900,2,1,0,90,2,1,21.1111
1200,2,1,0,75,2,1,16.0
1115,3,1,0,75,2,2,14.8667
1500,4,1,0,170,2,1,8.82353
725,1,0,1,45,1,3,16.1111
1020,2,1,0,100,2,8,10.2
1195,2,1,0,65,2,8,18.3846
1574,1,0,0,35,0,2,44.9714
1200,4,1,0,95,2,2,12.6316
1000,3,1,1,75,2,1,13.3333
1150,3,1,1,92,2,1,12.5
1290,2,1,0,71,2,1,18.169
1852,1,0,0,56,0,1,33.0714
4569,3,0,0,80,0,0,57.1125
4500,3,0,0,85,0,1,52.9412
1400,1,0,0,35,0,0,40.0
2652,2,0,0,69,0,9,38.4348
4515,2,0,0,90,0,8,50.1667
1200,4,1,0,108,2,3,11.1111
650,2,0,0,48,2,3,13.5417
690,1,1,0,40,2,9,17.25
675,2,0,0,45,2,0,15.0
600,3,1,0,62,2,2,9.67742
750,3,1,0,61,2,5,12.2951
990,3,1,0,63,2,1,15.7143
950,2,0,0,87,2,0,10.9195
1400,3,1,0,85,2,4,16.4706
1150,2,1,0,55,2,8,20.9091
890,3,1,0,61,2,7,14.5902
750,0,0,0,45,2,0,16.6667
960,3,1,0,76,2,5,12.6316
700,1,0,1,45,3,0,15.5556
750,2,0,0,51,2,2,14.7059
6000,2,1,1,290,2,1,20.6897
1282,1,1,1,61,2,0,21.0164
700,1,1,0,55,2,8,12.7273
950,4,1,0,85,2,8,11.1765
2600,3,0,1,170,2,7,15.2941
900,4,1,0,84,2,9,10.7143
1100,3,1,0,90,2,0,12.2222
950,1,1,0,50,2,0,19.0
2920,2,0,0,85,0,0,34.3529
2543,2,0,0,95,0,1,26.7684
4146,1,0,0,55,0,2,75.3818
1350,3,1,0,155,2,1,8.70968
1150,3,1,0,63,2,7,18.254
2800,4,1,0,200,2,9,14.0
2300,3,1,1,160,2,4,14.375
790,1,1,0,50,2,7,15.8
650,1,0,0,35,2,0,18.5714
750,1,0,0,25,2,0,30.0
650,2,0,0,48,2,8,13.5417
885,4,1,0,80,2,1,11.0625
885,4,1,0,80,2,1,11.0625
725,0,1,1,29,0,4,25.0
700,1,1,0,47,2,9,14.8936
775,2,1,0,55,2,9,14.0909
800,1,1,0,45,2,1,17.7778
1900,4,1,1,128,2,9,14.8438
3000,4,1,0,200,2,9,15.0
775,2,1,0,55,2,9,14.0909
1150,3,1,0,95,2,9,12.1053
850,2,1,0,65,2,9,13.0769
2800,5,1,0,192,2,1,14.5833
790,1,1,1,48,2,7,16.4583
1150,1,1,0,42,2,8,27.381
3074,3,0,0,75,0,9,40.9867
865,2,0,0,56,0,0,15.4464
1028,2,0,0,60,2,2,17.1333
4150,5,1,0,304,2,1,13.6513
900,3,1,0,70,2,4,12.8571
1500,3,1,0,128,2,1,11.7188
1250,3,1,0,90,2,1,13.8889
1000,2,1,0,60,0,0,16.6667
1000,2,0,0,55,0,9,18.1818
1400,2,0,0,70,2,6,20.0
1380,3,1,1,65,1,1,21.2308
1100,1,0,1,65,0,0,16.9231
900,2,1,0,65,2,9,13.8462
880,2,1,0,60,2,9,14.6667
1500,3,1,1,105,2,7,14.2857
1000,2,1,0,70,2,0,14.2857
1000,2,1,0,70,2,0,14.2857
2900,3,1,0,145,2,1,20.0
700,1,0,0,40,0,0,17.5
625,2,0,0,51,2,0,12.2549
700,2,1,0,50,2,0,14.0
1903,1,0,0,50,0,0,38.06
1400,2,0,0,65,0,1,21.5385
1200,1,1,0,50,2,9,24.0
1950,2,1,0,100,2,1,19.5
790,1,1,1,49,0,4,16.1224
975,3,0,0,70,2,2,13.9286
800,2,0,0,64,2,8,12.5
890,1,1,0,62,2,0,14.3548
900,4,1,1,80,2,9,11.25
1150,3,1,1,103,2,4,11.165
1100,4,1,1,118,2,1,9.32203
1900,3,0,0,145,2,0,13.1034
2975,4,0,1,160,2,4,18.5938
1440,4,1,0,136,2,1,10.5882
550,0,1,0,40,2,3,13.75
600,1,0,0,45,2,7,13.3333
600,1,0,0,35,2,0,17.1429
900,2,1,0,80,2,2,11.25
1662,2,0,0,105,0,1,15.8286
1300,2,0,0,65,2,7,20.0
850,3,1,0,70,2,7,12.1429
2750,5,1,0,240,2,1,11.4583
2900,2,1,0,136,2,1,21.3235
1500,3,1,0,105,2,1,14.2857
600,1,0,0,50,0,3,12.0
930,2,1,0,63,2,9,14.7619
1195,3,1,1,90,2,0,13.2778
2195,2,1,1,106,2,1,20.7075
1250,2,1,0,75,0,1,16.6667
895,1,0,0,59,2,0,15.1695
2250,4,1,1,190,2,9,11.8421
1500,4,1,0,117,2,1,12.8205
1800,3,1,0,129,2,9,13.9535
750,3,0,0,80,2,3,9.375
1100,2,1,0,90,2,0,12.2222
950,1,1,0,100,2,7,9.5
1150,3,1,0,80,2,1,14.375
977,2,1,0,67,2,9,14.5821
750,1,1,0,52,3,2,14.4231
800,1,1,0,45,2,0,17.7778
425,0,0,0,20,3,2,21.25
1160,3,0,0,75,2,2,15.4667
750,2,1,0,47,2,8,15.9574
650,1,1,0,25,2,1,26.0
1100,2,1,0,70,2,1,15.7143
775,3,1,0,55,2,3,14.0909
790,1,1,0,48,2,7,16.4583
750,1,1,0,60,2,7,12.5
685,2,1,0,50,2,1,13.7
675,2,0,0,50,2,3,13.5
799,1,1,0,50,2,7,15.98
1060,4,1,0,104,2,1,10.1923
1250,2,1,0,110,2,1,11.3636
3600,5,1,1,209,2,4,17.2249
3950,3,1,1,220,1,9,17.9545
1000,3,1,0,84,2,1,11.9048
1000,3,1,0,60,2,8,16.6667
685,0,1,0,30,2,4,22.8333
850,1,0,0,55,2,0,15.4545
750,1,0,0,70,2,0,10.7143
1250,4,1,0,100,2,1,12.5
1150,4,1,0,82,2,1,14.0244
1135,3,1,0,93,2,1,12.2043
850,3,1,0,68,2,7,12.5
1095,1,1,0,63,2,9,17.381
795,1,0,0,40,2,0,19.875
850,3,1,0,75,2,1,11.3333
1600,2,0,1,75,2,1,21.3333
1050,3,0,0,85,2,2,12.3529
900,1,0,0,51,0,0,17.6471
1400,3,0,1,110,2,0,12.7273
700,0,1,0,38,3,9,18.4211
825,2,0,0,67,2,8,12.3134
1100,3,1,0,61,1,9,18.0328
1150,2,1,0,66,2,9,17.4242
900,2,0,0,59,2,9,15.2542
900,2,1,0,78,2,3,11.5385
1000,4,1,1,90,2,1,11.1111
645,1,0,0,36,2,0,17.9167
1150,1,1,0,60,1,0,19.1667
1775,3,1,1,150,2,9,11.8333
1300,2,0,0,90,2,1,14.4444
1200,4,1,1,81,2,1,14.8148
725,3,1,0,65,2,6,11.1538
1150,1,1,1,62,2,2,18.5484
1550,4,1,1,120,2,1,12.9167
750,3,0,0,60,2,1,12.5
1700,1,1,0,70,0,1,24.2857
1000,1,1,0,57,0,9,17.5439
1325,2,1,0,75,2,1,17.6667
1090,2,0,0,95,2,0,11.4737
1150,3,1,0,87,2,8,13.2184
1200,3,1,0,79,2,0,15.1899
950,2,1,0,65,2,8,14.6154
1700,4,1,0,110,2,8,15.4545
1015,3,1,0,62,2,1,16.371
1032,3,1,0,76,2,9,13.5789
750,2,0,0,45,2,0,16.6667
1399,3,1,1,77,2,7,18.1688
745,1,0,0,69,2,0,10.7971
2050,2,1,0,80,2,1,25.625
1190,3,1,0,70,2,0,17.0
1090,2,1,0,54,2,8,20.1852
980,3,1,0,75,2,1,13.0667
2674,2,0,0,65,0,8,41.1385
2303,2,0,0,54,0,0,42.6481
2890,1,0,0,20,0,1,144.5
2298,2,0,0,75,0,0,30.64
2022,2,0,0,75,0,0,26.96
850,3,1,0,68,2,7,12.5
875,3,1,0,66,2,1,13.2576
1300,2,1,0,80,2,9,16.25
900,3,1,0,75,2,7,12.0
2500,3,1,0,140,2,9,17.8571
1000,1,0,0,55,0,8,18.1818
900,2,1,0,65,2,9,13.8462
2500,3,1,1,150,1,1,16.6667
2200,2,1,0,123,2,4,17.8862
1700,2,1,0,120,2,1,14.1667
1700,2,1,0,160,0,9,10.625
1100,1,0,1,80,2,0,13.75
950,1,1,0,40,2,1,23.75
1300,2,1,0,75,2,1,17.3333
825,1,0,1,33,2,8,25.0
795,1,0,0,55,2,0,14.4545
795,1,1,0,60,2,9,13.25
825,1,0,0,80,2,0,10.3125
1050,3,1,1,69,2,1,15.2174
1095,1,1,0,80,2,9,13.6875
750,2,1,0,50,2,1,15.0
1306,3,1,0,82,2,9,15.9268
1043,2,1,0,63,2,1,16.5556
1100,2,1,1,89,2,7,12.3596
780,1,0,0,36,2,0,21.6667
870,3,0,0,65,2,3,13.3846
1000,0,1,0,81,2,0,12.3457
1200,2,1,0,105,2,1,11.4286
800,3,0,0,60,2,2,13.3333
900,2,0,0,61,2,9,14.7541
900,3,0,0,82,2,2,10.9756
780,1,0,1,35,1,8,22.2857
2600,3,1,0,150,2,1,17.3333
2400,3,1,1,100,2,7,24.0
1150,1,1,0,55,2,1,20.9091
1800,1,0,0,50,0,8,36.0
785,0,1,0,30,0,1,26.1667
2000,5,0,0,160,2,2,12.5
790,1,1,0,43,2,0,18.3721
1050,2,1,0,65,2,7,16.1538
1500,2,1,0,71,2,1,21.1268
1100,2,1,0,60,2,2,18.3333
1290,4,1,0,120,2,8,10.75
1100,3,1,0,88,2,9,12.5
1000,3,0,0,70,2,2,14.2857
1600,3,1,1,177,2,9,9.03955
1020,2,1,1,80,2,2,12.75
1120,4,1,1,120,2,8,9.33333
790,1,0,0,65,0,0,12.1538
850,2,0,0,66,2,1,12.8788
900,2,0,0,66,2,1,13.6364
2061,2,0,0,65,0,1,31.7077
700,0,1,0,40,2,0,17.5
710,2,1,0,57,2,6,12.4561
3540,4,1,1,190,2,9,18.6316
825,2,0,0,50,2,8,16.5
1400,3,0,1,124,2,0,11.2903
1300,4,1,0,95,2,1,13.6842
1100,4,1,0,116,2,2,9.48276
850,3,1,0,70,2,1,12.1429
775,3,0,0,60,2,1,12.9167
1385,3,1,1,99,2,7,13.9899
1430,4,1,0,125,2,7,11.44
2000,4,1,0,145,2,4,13.7931
1200,2,1,0,60,2,2,20.0
970,3,1,0,90,2,9,10.7778
1250,1,0,1,40,2,2,31.25
1375,1,1,1,76,1,0,18.0921
1400,4,1,0,122,2,2,11.4754
1000,3,0,0,75,2,1,13.3333
950,3,1,1,84,2,1,11.3095
1100,4,1,1,115,2,1,9.56522
930,1,1,0,53,2,9,17.5472
989,3,1,0,70,2,1,14.1286
1290,4,1,0,96,2,1,13.4375
820,2,0,0,80,2,0,10.25
750,1,0,0,45,2,0,16.6667
1190,4,1,1,95,2,1,12.5263
975,4,1,0,92,2,9,10.5978
1200,4,1,0,80,2,1,15.0
870,2,1,0,70,2,1,12.4286
850,2,1,0,57,2,9,14.9123
1320,1,1,0,75,0,0,17.6
625,2,0,1,53,2,0,11.7925
955,3,0,0,57,2,8,16.7544
5500,4,0,0,220,0,9,25.0
962,1,0,0,30,0,1,32.0667
2397,3,0,0,78,0,1,30.7308
1400,3,1,1,80,2,8,17.5
950,3,0,0,60,2,4,15.8333
950,2,0,0,45,2,0,21.1111
1200,3,0,0,85,2,1,14.1176
1700,3,1,0,115,2,0,14.7826
1302,1,1,0,76,2,4,17.1316
1329,2,1,0,75,2,4,17.72
750,1,0,0,31,2,0,24.1935
1200,4,1,0,143,2,1,8.39161
1020,3,1,0,80,2,7,12.75
1115,3,1,0,75,2,2,14.8667
2650,2,1,0,115,2,1,23.0435
900,3,1,0,74,2,4,12.1622
795,1,1,0,50,2,0,15.9
3935,2,0,0,80,0,2,49.1875
1999,3,1,0,85,2,1,23.5176
1990,5,1,0,140,2,1,14.2143
900,2,0,0,62,2,0,14.5161
2200,4,1,1,147,2,9,14.966
1300,4,1,1,90,2,9,14.4444
7000,4,1,1,400,2,9,17.5
1210,3,1,1,80,2,1,15.125
1161,3,1,0,64,2,1,18.1406
868,1,1,0,41,2,2,21.1707
1154,2,1,0,74,2,1,15.5946
725,2,0,0,48,2,7,15.1042
1229,1,1,0,69,2,1,17.8116
868,1,1,0,48,2,2,18.0833
930,4,1,1,93,2,3,10.0
930,4,1,1,93,2,3,10.0
890,2,0,0,66,2,8,13.4848
800,1,1,0,55,2,0,14.5455
1251,3,1,0,83,2,9,15.0723
3180,4,1,1,165,1,9,19.2727
1050,4,1,0,100,2,7,10.5
1080,3,1,0,75,2,0,14.4
1190,2,0,0,85,2,0,14.0
1200,3,1,0,80,2,1,15.0
900,3,1,0,75,2,2,12.0
995,2,1,0,65,2,0,15.3077
890,3,1,1,70,2,3,12.7143
1100,5,1,0,94,2,1,11.7021
1450,4,0,1,150,2,9,9.66667
3333,2,0,0,80,0,1,41.6625
3668,3,0,0,100,0,8,36.68
1562,2,0,0,63,0,0,24.7937
750,2,1,0,71,2,3,10.5634
750,2,1,0,57,2,3,13.1579
900,3,1,0,65,2,1,13.8462
2200,3,1,0,120,2,1,18.3333
2200,3,1,1,120,2,1,18.3333
2300,2,1,0,134,2,1,17.1642
825,2,0,0,55,2,2,15.0
1100,3,1,0,78,2,1,14.1026
920,2,1,0,73,2,0,12.6027
790,3,0,0,70,2,0,11.2857
700,1,1,0,45,2,9,15.5556
3600,4,1,0,280,2,4,12.8571
900,3,1,0,70,2,8,12.8571
720,1,0,0,35,0,0,20.5714
1200,1,1,1,50,2,4,24.0
1100,3,1,1,90,2,4,12.2222
1200,2,1,1,80,2,4,15.0
5500,6,1,1,250,1,4,22.0
720,1,0,1,32,0,0,22.5
2200,3,1,0,141,2,1,15.6028
995,2,1,0,65,2,7,15.3077
1292,2,1,0,95,2,0,13.6
1140,3,1,0,103,2,7,11.068
1560,3,1,0,77,2,7,20.2597
999,2,1,1,52,2,7,19.2115
1041,2,1,0,78,2,7,13.3462
1368,3,1,0,99,2,7,13.8182
1280,3,1,0,68,2,7,18.8235
1200,4,1,0,100,2,2,12.0
575,0,1,0,34,3,8,16.9118
850,2,1,0,75,2,0,11.3333
800,2,1,1,50,0,0,16.0
1075,2,1,0,63,2,9,17.0635
700,2,0,0,53,2,3,13.2075
850,2,1,0,70,0,0,12.1429
1050,4,1,0,117,2,1,8.97436
550,0,0,0,24,3,0,22.9167
790,3,1,0,71,2,1,11.1268
890,3,1,0,70,2,6,12.7143
990,4,1,1,79,2,8,12.5316
750,3,0,1,59,2,8,12.7119
3500,2,1,0,150,2,0,23.3333
3500,2,1,0,150,2,0,23.3333
1100,4,1,0,90,2,4,12.2222
675,1,0,0,32,2,0,21.0938
700,1,1,0,46,2,9,15.2174
675,2,0,0,49,0,0,13.7755
620,0,0,0,45,2,0,13.7778
1550,2,1,1,90,2,0,17.2222
1050,3,1,0,75,2,8,14.0
850,1,1,0,45,2,3,18.8889
1000,1,0,0,60,2,0,16.6667
798,3,1,0,56,2,1,14.25
3360,2,0,0,39,0,1,86.1538
11730,2,0,0,85,0,1,138.0
1200,2,1,1,50,0,1,24.0
1250,1,0,0,45,0,0,27.7778
1540,1,1,1,45,0,4,34.2222
1500,2,0,0,70,0,2,21.4286
2000,2,1,1,91,0,1,21.978
1300,1,1,0,55,0,9,23.6364
2000,2,0,0,90,0,1,22.2222
950,1,0,0,38,0,0,25.0
2100,1,0,1,48,0,1,43.75
1950,3,0,0,100,0,0,19.5
2000,2,1,1,54,0,1,37.037
1450,1,1,1,55,0,1,26.3636
1450,3,1,1,130,0,0,11.1538
935,3,1,1,78,2,1,11.9872
7000,3,0,1,120,0,7,58.3333
1540,1,1,0,45,0,4,34.2222
950,2,0,0,49,0,0,19.3878
3400,2,1,1,60,0,1,56.6667
3900,1,1,1,70,0,0,55.7143
990,1,1,0,55,0,9,18.0
1200,4,0,0,102,0,0,11.7647
750,1,0,0,40,0,0,18.75
1032,3,1,0,80,2,9,12.9
1200,4,1,0,90,2,1,13.3333
950,3,0,0,91,2,1,10.4396
750,2,0,0,40,1,0,18.75
1000,3,1,0,70,2,1,14.2857
1900,5,1,1,177,2,9,10.7345
1200,4,1,1,130,2,1,9.23077
890,2,1,0,67,2,2,13.2836
1850,3,1,0,79,2,9,23.4177
1250,3,0,0,100,2,1,12.5
3390,3,0,0,70,0,9,48.4286
6738,3,0,0,125,0,1,53.904
4333,2,0,0,96,0,1,45.1354
1874,3,0,0,65,0,9,28.8308
1800,4,1,0,105,2,7,17.1429
1100,3,1,0,78,2,1,14.1026
1100,4,1,0,80,2,1,13.75
1500,2,1,0,65,2,1,23.0769
1350,3,1,0,92,2,1,14.6739
1150,3,1,0,69,2,9,16.6667
1150,4,1,0,75,0,0,15.3333
700,1,0,0,45,2,0,15.5556
1150,4,0,1,97,2,7,11.8557
